:Data_list: 20211230_ace_mag_1m.txt
:Created: 2021 Dec 31 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2021 12 30  0146   59578    6360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0147   59578    6420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0148   59578    6480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0149   59578    6540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0150   59578    6600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0151   59578    6660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0152   59578    6720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0153   59578    6780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0154   59578    6840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0155   59578    6900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0156   59578    6960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0157   59578    7020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0158   59578    7080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0159   59578    7140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0200   59578    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0201   59578    7260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0202   59578    7320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0203   59578    7380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0204   59578    7440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0205   59578    7500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0206   59578    7560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0207   59578    7620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0208   59578    7680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0209   59578    7740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0210   59578    7800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0211   59578    7860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0212   59578    7920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0213   59578    7980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0214   59578    8040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0215   59578    8100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0216   59578    8160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0217   59578    8220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0218   59578    8280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0219   59578    8340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0220   59578    8400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0221   59578    8460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0222   59578    8520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0223   59578    8580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0224   59578    8640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0225   59578    8700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0226   59578    8760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0227   59578    8820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0228   59578    8880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0229   59578    8940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0230   59578    9000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0231   59578    9060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0232   59578    9120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0233   59578    9180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0234   59578    9240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0235   59578    9300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0236   59578    9360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0237   59578    9420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0238   59578    9480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0239   59578    9540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0240   59578    9600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0241   59578    9660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0242   59578    9720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0243   59578    9780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0244   59578    9840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0245   59578    9900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0246   59578    9960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0247   59578   10020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0248   59578   10080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0249   59578   10140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0250   59578   10200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0251   59578   10260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0252   59578   10320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0253   59578   10380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0254   59578   10440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0255   59578   10500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0256   59578   10560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0257   59578   10620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0258   59578   10680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0259   59578   10740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0300   59578   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0301   59578   10860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0302   59578   10920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0303   59578   10980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0304   59578   11040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0305   59578   11100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0306   59578   11160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0307   59578   11220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0308   59578   11280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0309   59578   11340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0310   59578   11400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0311   59578   11460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0312   59578   11520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0313   59578   11580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0314   59578   11640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0315   59578   11700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0316   59578   11760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0317   59578   11820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0318   59578   11880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0319   59578   11940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0320   59578   12000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0321   59578   12060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0322   59578   12120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0323   59578   12180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0324   59578   12240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0325   59578   12300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0326   59578   12360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0327   59578   12420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0328   59578   12480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0329   59578   12540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0330   59578   12600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0331   59578   12660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0332   59578   12720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0333   59578   12780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0334   59578   12840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0335   59578   12900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0336   59578   12960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0337   59578   13020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0338   59578   13080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0339   59578   13140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0340   59578   13200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0341   59578   13260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0342   59578   13320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0343   59578   13380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0344   59578   13440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0345   59578   13500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0346   59578   13560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0347   59578   13620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0348   59578   13680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0349   59578   13740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0350   59578   13800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0351   59578   13860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0352   59578   13920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0353   59578   13980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0354   59578   14040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0355   59578   14100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0356   59578   14160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0357   59578   14220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0358   59578   14280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0359   59578   14340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0400   59578   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0401   59578   14460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0402   59578   14520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0403   59578   14580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0404   59578   14640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0405   59578   14700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0406   59578   14760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0407   59578   14820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0408   59578   14880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0409   59578   14940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0410   59578   15000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0411   59578   15060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0412   59578   15120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0413   59578   15180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0414   59578   15240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0415   59578   15300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0416   59578   15360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0417   59578   15420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0418   59578   15480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0419   59578   15540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0420   59578   15600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0421   59578   15660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0422   59578   15720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0423   59578   15780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0424   59578   15840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0425   59578   15900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0426   59578   15960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0427   59578   16020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0428   59578   16080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0429   59578   16140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0430   59578   16200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0431   59578   16260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0432   59578   16320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0433   59578   16380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0434   59578   16440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
