:Data_list: 20231019_ace_swepam_1m.txt
:Created: 2023 Oct 19 2201 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2023 10 19  0353   60236   13980    0        3.1      386.4     8.98e+04
2023 10 19  0354   60236   14040    0        2.9      385.9     8.73e+04
2023 10 19  0355   60236   14100    0        2.7      385.3     8.79e+04
2023 10 19  0356   60236   14160    0        2.7      385.6     9.37e+04
2023 10 19  0357   60236   14220    0        2.8      384.6     7.84e+04
2023 10 19  0358   60236   14280    9    -9999.9    -9999.9    -1.00e+05
2023 10 19  0359   60236   14340    9    -9999.9    -9999.9    -1.00e+05
2023 10 19  0400   60236   14400    9    -9999.9    -9999.9    -1.00e+05
2023 10 19  0401   60236   14460    9    -9999.9    -9999.9    -1.00e+05
2023 10 19  0402   60236   14520    0        2.9      389.4     9.60e+04
2023 10 19  0403   60236   14580    0        2.7      390.3     1.02e+05
2023 10 19  0404   60236   14640    0        2.7      391.2     1.01e+05
2023 10 19  0405   60236   14700    0        2.5      388.2     8.59e+04
2023 10 19  0406   60236   14760    0        2.7      387.5     8.58e+04
2023 10 19  0407   60236   14820    0        2.7      387.7     8.92e+04
2023 10 19  0408   60236   14880    0        2.4      387.9     8.64e+04
2023 10 19  0409   60236   14940    0        2.5      388.0     8.40e+04
2023 10 19  0410   60236   15000    0        2.6      387.7     8.96e+04
2023 10 19  0411   60236   15060    0        2.3      388.5     9.83e+04
2023 10 19  0412   60236   15120    0        2.2      389.4     9.44e+04
2023 10 19  0413   60236   15180    0        2.4      387.4     8.68e+04
2023 10 19  0414   60236   15240    1        2.4      387.8     8.82e+04
2023 10 19  0415   60236   15300    0        2.2      389.3     1.11e+05
2023 10 19  0416   60236   15360    0        1.9      388.8     8.78e+04
2023 10 19  0417   60236   15420    0        3.0      387.5     8.60e+04
2023 10 19  0418   60236   15480    0        2.6      388.0     9.68e+04
2023 10 19  0419   60236   15540    0        2.6      387.4     9.41e+04
2023 10 19  0420   60236   15600    0        2.7      386.1     8.50e+04
2023 10 19  0421   60236   15660    0        2.7      386.8     9.81e+04
2023 10 19  0422   60236   15720    0        2.6      387.4     1.03e+05
2023 10 19  0423   60236   15780    0        2.6      387.6     1.02e+05
2023 10 19  0424   60236   15840    0        3.0      387.2     9.69e+04
2023 10 19  0425   60236   15900    0        3.3      386.7     9.17e+04
2023 10 19  0426   60236   15960    0        3.0      387.2     1.00e+05
2023 10 19  0427   60236   16020    0        2.9      385.6     9.58e+04
2023 10 19  0428   60236   16080    0        2.7      382.6     8.84e+04
2023 10 19  0429   60236   16140    0        2.7      385.1     9.96e+04
2023 10 19  0430   60236   16200    0        2.6      385.8     1.01e+05
2023 10 19  0431   60236   16260    0        2.6      387.2     1.08e+05
2023 10 19  0432   60236   16320    0        2.6      384.5     1.02e+05
2023 10 19  0433   60236   16380    0        2.6      386.5     9.63e+04
2023 10 19  0434   60236   16440    0        2.6      385.4     8.95e+04
2023 10 19  0435   60236   16500    0        2.7      386.0     8.32e+04
2023 10 19  0436   60236   16560    0        2.5      385.3     8.11e+04
2023 10 19  0437   60236   16620    0        2.6      385.8     8.72e+04
2023 10 19  0438   60236   16680    0        2.6      384.5     8.91e+04
2023 10 19  0439   60236   16740    0        2.5      384.4     8.59e+04
2023 10 19  0440   60236   16800    0        2.6      385.3     8.66e+04
2023 10 19  0441   60236   16860    0        2.7      386.1     8.66e+04
2023 10 19  0442   60236   16920    0        2.9      386.8     8.13e+04
2023 10 19  0443   60236   16980    0        3.2      386.5     7.75e+04
2023 10 19  0444   60236   17040    0        3.1      386.0     7.69e+04
2023 10 19  0445   60236   17100    0        3.3      384.3     8.23e+04
2023 10 19  0446   60236   17160    0        3.7      385.1     8.74e+04
2023 10 19  0447   60236   17220    0        3.3      386.9     7.42e+04
2023 10 19  0448   60236   17280    0        3.5      386.3     7.82e+04
2023 10 19  0449   60236   17340    0        3.4      387.4     8.10e+04
2023 10 19  0450   60236   17400    0        3.4      387.0     7.96e+04
2023 10 19  0451   60236   17460    0        3.2      386.0     8.25e+04
2023 10 19  0452   60236   17520    0        3.2      387.8     8.60e+04
2023 10 19  0453   60236   17580    0        3.3      388.0     8.98e+04
2023 10 19  0454   60236   17640    0        3.4      388.1     8.44e+04
2023 10 19  0455   60236   17700    0        3.3      386.6     8.28e+04
2023 10 19  0456   60236   17760    0        3.3      385.4     8.24e+04
2023 10 19  0457   60236   17820    0        3.4      386.2     8.19e+04
2023 10 19  0458   60236   17880    0        3.5      387.1     8.41e+04
2023 10 19  0459   60236   17940    0        3.3      387.1     8.13e+04
2023 10 19  0500   60236   18000    0        3.3      387.0     8.17e+04
2023 10 19  0501   60236   18060    0        3.3      386.5     8.23e+04
2023 10 19  0502   60236   18120    0        3.7      385.7     7.93e+04
2023 10 19  0503   60236   18180    0        3.5      384.8     8.69e+04
2023 10 19  0504   60236   18240    0        3.3      384.9     8.64e+04
2023 10 19  0505   60236   18300    0        3.7      385.9     8.37e+04
2023 10 19  0506   60236   18360    0        3.6      385.1     7.82e+04
2023 10 19  0507   60236   18420    0        3.3      385.4     8.12e+04
2023 10 19  0508   60236   18480    0        2.9      384.5     8.46e+04
2023 10 19  0509   60236   18540    0        2.7      386.3     8.01e+04
2023 10 19  0510   60236   18600    0        2.7      385.8     7.79e+04
2023 10 19  0511   60236   18660    0        3.0      382.5     8.08e+04
2023 10 19  0512   60236   18720    0        3.2      381.7     8.09e+04
2023 10 19  0513   60236   18780    0        3.0      383.7     7.90e+04
2023 10 19  0514   60236   18840    0        2.9      383.2     7.65e+04
2023 10 19  0515   60236   18900    0        3.1      381.0     7.40e+04
2023 10 19  0516   60236   18960    0        2.8      382.6     7.69e+04
2023 10 19  0517   60236   19020    0        2.9      383.1     7.20e+04
2023 10 19  0518   60236   19080    0        2.9      381.7     7.76e+04
2023 10 19  0519   60236   19140    0        3.2      378.6     9.14e+04
2023 10 19  0520   60236   19200    0        3.1      380.2     8.05e+04
2023 10 19  0521   60236   19260    0        3.0      380.7     7.76e+04
2023 10 19  0522   60236   19320    0        3.2      378.8     8.74e+04
2023 10 19  0523   60236   19380    0        3.1      382.0     8.41e+04
2023 10 19  0524   60236   19440    0        3.0      383.5     8.15e+04
2023 10 19  0525   60236   19500    0        2.9      383.4     7.85e+04
2023 10 19  0526   60236   19560    0        2.4      371.9     4.74e+04
2023 10 19  0527   60236   19620    0        3.0      379.7     8.53e+04
2023 10 19  0528   60236   19680    0        3.7      388.5     1.18e+05
2023 10 19  0529   60236   19740    0        3.1      379.9     8.36e+04
2023 10 19  0530   60236   19800    0        2.9      378.8     7.87e+04
2023 10 19  0531   60236   19860    0        3.7      391.6     1.26e+05
2023 10 19  0532   60236   19920    3    -9999.9    -9999.9    -1.00e+05
2023 10 19  0533   60236   19980    3    -9999.9    -9999.9    -1.00e+05
2023 10 19  0534   60236   20040    0        3.0      380.1     6.41e+04
2023 10 19  0535   60236   20100    0        3.2      375.8     6.79e+04
2023 10 19  0536   60236   20160    0        3.3      375.9     7.01e+04
2023 10 19  0537   60236   20220    0        3.3      379.1     7.18e+04
2023 10 19  0538   60236   20280    0        3.2      376.4     7.16e+04
2023 10 19  0539   60236   20340    0        3.2      375.8     7.26e+04
2023 10 19  0540   60236   20400    0        3.2      377.8     7.12e+04
2023 10 19  0541   60236   20460    0        3.3      378.5     6.73e+04
2023 10 19  0542   60236   20520    0        3.2      379.2     7.11e+04
2023 10 19  0543   60236   20580    0        3.1      379.6     6.89e+04
2023 10 19  0544   60236   20640    0        2.8      380.4     6.95e+04
2023 10 19  0545   60236   20700    0        2.7      380.9     7.85e+04
2023 10 19  0546   60236   20760    0        2.8      380.1     8.14e+04
2023 10 19  0547   60236   20820    0        2.6      380.1     7.47e+04
2023 10 19  0548   60236   20880    0        2.7      381.6     7.21e+04
2023 10 19  0549   60236   20940    0        2.7      380.7     7.74e+04
2023 10 19  0550   60236   21000    0        2.6      383.2     6.82e+04
2023 10 19  0551   60236   21060    0        2.7      381.6     7.28e+04
2023 10 19  0552   60236   21120    0        2.8      382.8     7.55e+04
2023 10 19  0553   60236   21180    0        2.7      367.5     3.16e+04
2023 10 19  0554   60236   21240    0        2.4      373.2     5.14e+04
2023 10 19  0555   60236   21300    1        3.2      395.8     1.43e+05
2023 10 19  0556   60236   21360    0        3.0      387.2     9.26e+04
2023 10 19  0557   60236   21420    0        3.1      387.2     9.42e+04
2023 10 19  0558   60236   21480    0        3.4      394.0     1.17e+05
2023 10 19  0559   60236   21540    0        3.0      389.1     9.63e+04
2023 10 19  0600   60236   21600    0        2.4      376.1     5.81e+04
2023 10 19  0601   60236   21660    0        2.6      377.5     7.27e+04
2023 10 19  0602   60236   21720    0        2.9      385.5     9.78e+04
2023 10 19  0603   60236   21780    0        2.4      377.3     6.23e+04
2023 10 19  0604   60236   21840    0        2.0      370.4     4.39e+04
2023 10 19  0605   60236   21900    3    -9999.9    -9999.9    -1.00e+05
2023 10 19  0606   60236   21960    3    -9999.9    -9999.9    -1.00e+05
2023 10 19  0607   60236   22020    1        3.2      392.4     1.26e+05
2023 10 19  0608   60236   22080    0        2.0      366.7     3.45e+04
2023 10 19  0609   60236   22140    1        3.4      388.9     1.27e+05
2023 10 19  0610   60236   22200    0        3.5      386.7     1.02e+05
2023 10 19  0611   60236   22260    0        3.0      382.0     7.92e+04
2023 10 19  0612   60236   22320    1        2.7      382.8     7.76e+04
2023 10 19  0613   60236   22380    0        2.5      383.8     8.51e+04
2023 10 19  0614   60236   22440    0        2.6      383.3     8.22e+04
2023 10 19  0615   60236   22500    1        2.6      379.8     7.26e+04
2023 10 19  0616   60236   22560    1        2.5      381.2     9.48e+04
2023 10 19  0617   60236   22620    1        2.5      382.7     1.01e+05
2023 10 19  0618   60236   22680    0        2.6      380.2     7.07e+04
2023 10 19  0619   60236   22740    0        2.5      380.7     6.97e+04
2023 10 19  0620   60236   22800    0        2.5      380.4     7.77e+04
2023 10 19  0621   60236   22860    0        2.3      382.3     8.21e+04
2023 10 19  0622   60236   22920    0        2.2      380.2     7.53e+04
2023 10 19  0623   60236   22980    0        2.6      377.4     8.81e+04
2023 10 19  0624   60236   23040    0        2.2      379.8     7.70e+04
2023 10 19  0625   60236   23100    0        2.5      379.1     7.13e+04
2023 10 19  0626   60236   23160    0        2.4      378.4     8.21e+04
2023 10 19  0627   60236   23220    0        2.3      375.4     7.80e+04
2023 10 19  0628   60236   23280    0        2.5      377.0     7.89e+04
2023 10 19  0629   60236   23340    0        2.4      375.7     6.98e+04
2023 10 19  0630   60236   23400    0        2.3      375.3     7.03e+04
2023 10 19  0631   60236   23460    1        2.6      380.6     9.50e+04
2023 10 19  0632   60236   23520    1        2.9      387.4     1.29e+05
2023 10 19  0633   60236   23580    1        2.9      385.6     1.18e+05
2023 10 19  0634   60236   23640    0        2.4      373.0     6.77e+04
2023 10 19  0635   60236   23700    0        2.0      366.0     5.37e+04
2023 10 19  0636   60236   23760    0        2.6      379.2     8.69e+04
2023 10 19  0637   60236   23820    1        3.0      392.1     1.34e+05
2023 10 19  0638   60236   23880    3    -9999.9    -9999.9    -1.00e+05
