:Data_list: 20211227_ace_mag_1m.txt
:Created: 2021 Dec 28 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2021 12 27  0122   59575    4920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0123   59575    4980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0124   59575    5040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0125   59575    5100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0126   59575    5160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0127   59575    5220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0128   59575    5280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0129   59575    5340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0130   59575    5400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0131   59575    5460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0132   59575    5520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0133   59575    5580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0134   59575    5640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0135   59575    5700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0136   59575    5760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0137   59575    5820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0138   59575    5880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0139   59575    5940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0140   59575    6000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0141   59575    6060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0142   59575    6120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0143   59575    6180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0144   59575    6240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0145   59575    6300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0146   59575    6360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0147   59575    6420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0148   59575    6480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0149   59575    6540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0150   59575    6600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0151   59575    6660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0152   59575    6720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0153   59575    6780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0154   59575    6840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0155   59575    6900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0156   59575    6960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0157   59575    7020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0158   59575    7080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0159   59575    7140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0200   59575    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0201   59575    7260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0202   59575    7320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0203   59575    7380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0204   59575    7440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0205   59575    7500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0206   59575    7560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0207   59575    7620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0208   59575    7680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0209   59575    7740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0210   59575    7800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0211   59575    7860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0212   59575    7920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0213   59575    7980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0214   59575    8040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0215   59575    8100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0216   59575    8160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0217   59575    8220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0218   59575    8280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0219   59575    8340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0220   59575    8400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0221   59575    8460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0222   59575    8520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0223   59575    8580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0224   59575    8640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0225   59575    8700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0226   59575    8760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0227   59575    8820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0228   59575    8880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0229   59575    8940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0230   59575    9000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0231   59575    9060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0232   59575    9120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0233   59575    9180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0234   59575    9240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0235   59575    9300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0236   59575    9360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0237   59575    9420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0238   59575    9480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0239   59575    9540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0240   59575    9600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0241   59575    9660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0242   59575    9720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0243   59575    9780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0244   59575    9840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0245   59575    9900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0246   59575    9960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0247   59575   10020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0248   59575   10080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0249   59575   10140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0250   59575   10200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0251   59575   10260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0252   59575   10320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0253   59575   10380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0254   59575   10440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0255   59575   10500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0256   59575   10560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0257   59575   10620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0258   59575   10680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0259   59575   10740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0300   59575   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0301   59575   10860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0302   59575   10920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0303   59575   10980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0304   59575   11040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0305   59575   11100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0306   59575   11160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0307   59575   11220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0308   59575   11280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0309   59575   11340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0310   59575   11400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0311   59575   11460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0312   59575   11520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0313   59575   11580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0314   59575   11640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0315   59575   11700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0316   59575   11760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0317   59575   11820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0318   59575   11880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0319   59575   11940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0320   59575   12000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0321   59575   12060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0322   59575   12120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0323   59575   12180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0324   59575   12240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0325   59575   12300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0326   59575   12360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0327   59575   12420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0328   59575   12480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0329   59575   12540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0330   59575   12600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0331   59575   12660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0332   59575   12720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0333   59575   12780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0334   59575   12840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0335   59575   12900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0336   59575   12960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0337   59575   13020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0338   59575   13080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0339   59575   13140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0340   59575   13200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0341   59575   13260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0342   59575   13320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0343   59575   13380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0344   59575   13440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0345   59575   13500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0346   59575   13560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0347   59575   13620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0348   59575   13680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0349   59575   13740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0350   59575   13800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0351   59575   13860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0352   59575   13920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0353   59575   13980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0354   59575   14040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0355   59575   14100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0356   59575   14160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0357   59575   14220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0358   59575   14280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0359   59575   14340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0400   59575   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0401   59575   14460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0402   59575   14520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0403   59575   14580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0404   59575   14640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0405   59575   14700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0406   59575   14760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0407   59575   14820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0408   59575   14880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0409   59575   14940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0410   59575   15000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0411   59575   15060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0412   59575   15120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0413   59575   15180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0414   59575   15240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0415   59575   15300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0416   59575   15360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0417   59575   15420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0418   59575   15480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0419   59575   15540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0420   59575   15600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0421   59575   15660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0422   59575   15720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0423   59575   15780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0424   59575   15840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0425   59575   15900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0426   59575   15960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0427   59575   16020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0428   59575   16080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0429   59575   16140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0430   59575   16200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0431   59575   16260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0432   59575   16320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0433   59575   16380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0434   59575   16440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
