:Data_list: 20211221_ace_mag_1m.txt
:Created: 2021 Dec 22 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2021 12 21  0041   59569    2460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0042   59569    2520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0043   59569    2580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0044   59569    2640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0045   59569    2700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0046   59569    2760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0047   59569    2820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0048   59569    2880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0049   59569    2940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0050   59569    3000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0051   59569    3060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0052   59569    3120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0053   59569    3180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0054   59569    3240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0055   59569    3300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0056   59569    3360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0057   59569    3420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0058   59569    3480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0059   59569    3540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0100   59569    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0101   59569    3660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0102   59569    3720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0103   59569    3780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0104   59569    3840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0105   59569    3900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0106   59569    3960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0107   59569    4020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0108   59569    4080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0109   59569    4140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0110   59569    4200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0111   59569    4260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0112   59569    4320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0113   59569    4380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0114   59569    4440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0115   59569    4500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0116   59569    4560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0117   59569    4620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0118   59569    4680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0119   59569    4740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0120   59569    4800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0121   59569    4860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0122   59569    4920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0123   59569    4980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0124   59569    5040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0125   59569    5100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0126   59569    5160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0127   59569    5220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0128   59569    5280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0129   59569    5340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0130   59569    5400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0131   59569    5460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0132   59569    5520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0133   59569    5580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0134   59569    5640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0135   59569    5700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0136   59569    5760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0137   59569    5820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0138   59569    5880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0139   59569    5940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0140   59569    6000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0141   59569    6060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0142   59569    6120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0143   59569    6180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0144   59569    6240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0145   59569    6300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0146   59569    6360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0147   59569    6420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0148   59569    6480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0149   59569    6540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0150   59569    6600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0151   59569    6660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0152   59569    6720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0153   59569    6780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0154   59569    6840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0155   59569    6900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0156   59569    6960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0157   59569    7020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0158   59569    7080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0159   59569    7140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0200   59569    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0201   59569    7260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0202   59569    7320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0203   59569    7380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0204   59569    7440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0205   59569    7500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0206   59569    7560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0207   59569    7620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0208   59569    7680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0209   59569    7740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0210   59569    7800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0211   59569    7860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0212   59569    7920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0213   59569    7980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0214   59569    8040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0215   59569    8100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0216   59569    8160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0217   59569    8220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0218   59569    8280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0219   59569    8340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0220   59569    8400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0221   59569    8460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0222   59569    8520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0223   59569    8580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0224   59569    8640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0225   59569    8700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0226   59569    8760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0227   59569    8820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0228   59569    8880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0229   59569    8940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0230   59569    9000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0231   59569    9060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0232   59569    9120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0233   59569    9180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0234   59569    9240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0235   59569    9300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0236   59569    9360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0237   59569    9420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0238   59569    9480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0239   59569    9540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0240   59569    9600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0241   59569    9660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0242   59569    9720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0243   59569    9780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0244   59569    9840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0245   59569    9900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0246   59569    9960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0247   59569   10020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0248   59569   10080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0249   59569   10140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0250   59569   10200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0251   59569   10260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0252   59569   10320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0253   59569   10380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0254   59569   10440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0255   59569   10500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0256   59569   10560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0257   59569   10620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0258   59569   10680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0259   59569   10740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0300   59569   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0301   59569   10860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0302   59569   10920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0303   59569   10980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0304   59569   11040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0305   59569   11100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0306   59569   11160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0307   59569   11220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0308   59569   11280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0309   59569   11340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0310   59569   11400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0311   59569   11460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0312   59569   11520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0313   59569   11580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0314   59569   11640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0315   59569   11700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0316   59569   11760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0317   59569   11820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0318   59569   11880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0319   59569   11940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0320   59569   12000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0321   59569   12060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0322   59569   12120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0323   59569   12180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0324   59569   12240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0325   59569   12300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0326   59569   12360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0327   59569   12420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0328   59569   12480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0329   59569   12540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0330   59569   12600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0331   59569   12660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0332   59569   12720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0333   59569   12780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0334   59569   12840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0335   59569   12900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0336   59569   12960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0337   59569   13020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0338   59569   13080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0339   59569   13140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0340   59569   13200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0341   59569   13260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0342   59569   13320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0343   59569   13380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0344   59569   13440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0345   59569   13500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0346   59569   13560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0347   59569   13620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0348   59569   13680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0349   59569   13740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0350   59569   13800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0351   59569   13860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0352   59569   13920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0353   59569   13980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0354   59569   14040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0355   59569   14100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0356   59569   14160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0357   59569   14220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0358   59569   14280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0359   59569   14340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0400   59569   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0401   59569   14460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0402   59569   14520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0403   59569   14580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0404   59569   14640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0405   59569   14700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0406   59569   14760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0407   59569   14820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0408   59569   14880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0409   59569   14940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0410   59569   15000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0411   59569   15060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0412   59569   15120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0413   59569   15180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0414   59569   15240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0415   59569   15300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0416   59569   15360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0417   59569   15420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0418   59569   15480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0419   59569   15540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0420   59569   15600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0421   59569   15660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0422   59569   15720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0423   59569   15780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0424   59569   15840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0425   59569   15900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0426   59569   15960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0427   59569   16020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0428   59569   16080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0429   59569   16140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0430   59569   16200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0431   59569   16260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0432   59569   16320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0433   59569   16380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0434   59569   16440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
