:Data_list: 20211214_ace_mag_1m.txt
:Created: 2021 Dec 15 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2021 12 14  0035   59562    2100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0036   59562    2160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0037   59562    2220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0038   59562    2280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0039   59562    2340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0040   59562    2400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0041   59562    2460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0042   59562    2520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0043   59562    2580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0044   59562    2640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0045   59562    2700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0046   59562    2760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0047   59562    2820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0048   59562    2880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0049   59562    2940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0050   59562    3000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0051   59562    3060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0052   59562    3120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0053   59562    3180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0054   59562    3240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0055   59562    3300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0056   59562    3360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0057   59562    3420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0058   59562    3480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0059   59562    3540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0100   59562    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0101   59562    3660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0102   59562    3720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0103   59562    3780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0104   59562    3840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0105   59562    3900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0106   59562    3960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0107   59562    4020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0108   59562    4080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0109   59562    4140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0110   59562    4200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0111   59562    4260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0112   59562    4320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0113   59562    4380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0114   59562    4440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0115   59562    4500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0116   59562    4560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0117   59562    4620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0118   59562    4680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0119   59562    4740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0120   59562    4800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0121   59562    4860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0122   59562    4920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0123   59562    4980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0124   59562    5040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0125   59562    5100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0126   59562    5160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0127   59562    5220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0128   59562    5280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0129   59562    5340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0130   59562    5400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0131   59562    5460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0132   59562    5520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0133   59562    5580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0134   59562    5640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0135   59562    5700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0136   59562    5760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0137   59562    5820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0138   59562    5880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0139   59562    5940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0140   59562    6000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0141   59562    6060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0142   59562    6120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0143   59562    6180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0144   59562    6240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0145   59562    6300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0146   59562    6360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0147   59562    6420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0148   59562    6480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0149   59562    6540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0150   59562    6600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0151   59562    6660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0152   59562    6720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0153   59562    6780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0154   59562    6840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0155   59562    6900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0156   59562    6960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0157   59562    7020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0158   59562    7080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0159   59562    7140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0200   59562    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0201   59562    7260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0202   59562    7320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0203   59562    7380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0204   59562    7440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0205   59562    7500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0206   59562    7560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0207   59562    7620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0208   59562    7680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0209   59562    7740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0210   59562    7800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0211   59562    7860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0212   59562    7920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0213   59562    7980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0214   59562    8040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0215   59562    8100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0216   59562    8160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0217   59562    8220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0218   59562    8280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0219   59562    8340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0220   59562    8400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0221   59562    8460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0222   59562    8520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0223   59562    8580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0224   59562    8640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0225   59562    8700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0226   59562    8760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0227   59562    8820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0228   59562    8880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0229   59562    8940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0230   59562    9000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0231   59562    9060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0232   59562    9120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0233   59562    9180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0234   59562    9240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0235   59562    9300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0236   59562    9360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0237   59562    9420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0238   59562    9480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0239   59562    9540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0240   59562    9600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0241   59562    9660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0242   59562    9720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0243   59562    9780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0244   59562    9840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0245   59562    9900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0246   59562    9960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0247   59562   10020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0248   59562   10080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0249   59562   10140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0250   59562   10200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0251   59562   10260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0252   59562   10320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0253   59562   10380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0254   59562   10440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0255   59562   10500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0256   59562   10560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0257   59562   10620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0258   59562   10680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0259   59562   10740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0300   59562   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0301   59562   10860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0302   59562   10920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0303   59562   10980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0304   59562   11040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0305   59562   11100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0306   59562   11160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0307   59562   11220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0308   59562   11280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0309   59562   11340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0310   59562   11400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0311   59562   11460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0312   59562   11520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0313   59562   11580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0314   59562   11640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0315   59562   11700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0316   59562   11760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0317   59562   11820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0318   59562   11880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0319   59562   11940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0320   59562   12000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0321   59562   12060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0322   59562   12120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0323   59562   12180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0324   59562   12240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0325   59562   12300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0326   59562   12360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0327   59562   12420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0328   59562   12480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0329   59562   12540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0330   59562   12600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0331   59562   12660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0332   59562   12720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0333   59562   12780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0334   59562   12840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0335   59562   12900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0336   59562   12960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0337   59562   13020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0338   59562   13080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0339   59562   13140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0340   59562   13200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0341   59562   13260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0342   59562   13320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0343   59562   13380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0344   59562   13440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0345   59562   13500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0346   59562   13560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0347   59562   13620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0348   59562   13680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0349   59562   13740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0350   59562   13800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0351   59562   13860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0352   59562   13920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0353   59562   13980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0354   59562   14040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0355   59562   14100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0356   59562   14160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0357   59562   14220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0358   59562   14280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0359   59562   14340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0400   59562   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0401   59562   14460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0402   59562   14520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0403   59562   14580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0404   59562   14640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0405   59562   14700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0406   59562   14760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0407   59562   14820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0408   59562   14880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0409   59562   14940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0410   59562   15000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0411   59562   15060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0412   59562   15120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0413   59562   15180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0414   59562   15240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0415   59562   15300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0416   59562   15360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0417   59562   15420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0418   59562   15480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0419   59562   15540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0420   59562   15600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0421   59562   15660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0422   59562   15720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0423   59562   15780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0424   59562   15840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0425   59562   15900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0426   59562   15960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0427   59562   16020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0428   59562   16080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0429   59562   16140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0430   59562   16200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0431   59562   16260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0432   59562   16320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0433   59562   16380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0434   59562   16440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
