:Data_list: 20211222_ace_mag_1m.txt
:Created: 2021 Dec 23 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2021 12 22  0013   59570     780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0014   59570     840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0015   59570     900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0016   59570     960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0017   59570    1020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0018   59570    1080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0019   59570    1140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0020   59570    1200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0021   59570    1260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0022   59570    1320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0023   59570    1380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0024   59570    1440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0025   59570    1500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0026   59570    1560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0027   59570    1620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0028   59570    1680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0029   59570    1740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0030   59570    1800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0031   59570    1860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0032   59570    1920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0033   59570    1980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0034   59570    2040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0035   59570    2100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0036   59570    2160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0037   59570    2220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0038   59570    2280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0039   59570    2340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0040   59570    2400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0041   59570    2460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0042   59570    2520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0043   59570    2580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0044   59570    2640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0045   59570    2700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0046   59570    2760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0047   59570    2820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0048   59570    2880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0049   59570    2940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0050   59570    3000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0051   59570    3060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0052   59570    3120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0053   59570    3180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0054   59570    3240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0055   59570    3300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0056   59570    3360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0057   59570    3420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0058   59570    3480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0059   59570    3540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0100   59570    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0101   59570    3660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0102   59570    3720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0103   59570    3780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0104   59570    3840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0105   59570    3900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0106   59570    3960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0107   59570    4020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0108   59570    4080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0109   59570    4140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0110   59570    4200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0111   59570    4260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0112   59570    4320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0113   59570    4380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0114   59570    4440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0115   59570    4500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0116   59570    4560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0117   59570    4620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0118   59570    4680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0119   59570    4740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0120   59570    4800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0121   59570    4860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0122   59570    4920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0123   59570    4980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0124   59570    5040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0125   59570    5100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0126   59570    5160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0127   59570    5220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0128   59570    5280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0129   59570    5340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0130   59570    5400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0131   59570    5460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0132   59570    5520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0133   59570    5580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0134   59570    5640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0135   59570    5700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0136   59570    5760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0137   59570    5820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0138   59570    5880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0139   59570    5940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0140   59570    6000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0141   59570    6060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0142   59570    6120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0143   59570    6180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0144   59570    6240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0145   59570    6300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0146   59570    6360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0147   59570    6420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0148   59570    6480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0149   59570    6540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0150   59570    6600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0151   59570    6660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0152   59570    6720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0153   59570    6780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0154   59570    6840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0155   59570    6900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0156   59570    6960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0157   59570    7020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0158   59570    7080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0159   59570    7140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0200   59570    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0201   59570    7260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0202   59570    7320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0203   59570    7380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0204   59570    7440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0205   59570    7500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0206   59570    7560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0207   59570    7620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0208   59570    7680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0209   59570    7740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0210   59570    7800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0211   59570    7860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0212   59570    7920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0213   59570    7980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0214   59570    8040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0215   59570    8100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0216   59570    8160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0217   59570    8220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0218   59570    8280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0219   59570    8340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0220   59570    8400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0221   59570    8460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0222   59570    8520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0223   59570    8580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0224   59570    8640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0225   59570    8700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0226   59570    8760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0227   59570    8820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0228   59570    8880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0229   59570    8940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0230   59570    9000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0231   59570    9060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0232   59570    9120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0233   59570    9180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0234   59570    9240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0235   59570    9300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0236   59570    9360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0237   59570    9420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0238   59570    9480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0239   59570    9540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0240   59570    9600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0241   59570    9660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0242   59570    9720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0243   59570    9780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0244   59570    9840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0245   59570    9900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0246   59570    9960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0247   59570   10020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0248   59570   10080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0249   59570   10140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0250   59570   10200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0251   59570   10260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0252   59570   10320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0253   59570   10380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0254   59570   10440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0255   59570   10500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0256   59570   10560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0257   59570   10620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0258   59570   10680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0259   59570   10740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0300   59570   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0301   59570   10860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0302   59570   10920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0303   59570   10980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0304   59570   11040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0305   59570   11100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0306   59570   11160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0307   59570   11220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0308   59570   11280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0309   59570   11340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0310   59570   11400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0311   59570   11460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0312   59570   11520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0313   59570   11580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0314   59570   11640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0315   59570   11700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0316   59570   11760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0317   59570   11820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0318   59570   11880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0319   59570   11940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0320   59570   12000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0321   59570   12060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0322   59570   12120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0323   59570   12180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0324   59570   12240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0325   59570   12300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0326   59570   12360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0327   59570   12420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0328   59570   12480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0329   59570   12540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0330   59570   12600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0331   59570   12660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0332   59570   12720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0333   59570   12780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0334   59570   12840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0335   59570   12900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0336   59570   12960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0337   59570   13020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0338   59570   13080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0339   59570   13140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0340   59570   13200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0341   59570   13260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0342   59570   13320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0343   59570   13380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0344   59570   13440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0345   59570   13500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0346   59570   13560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0347   59570   13620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0348   59570   13680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0349   59570   13740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0350   59570   13800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0351   59570   13860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0352   59570   13920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0353   59570   13980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0354   59570   14040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0355   59570   14100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0356   59570   14160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0357   59570   14220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0358   59570   14280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0359   59570   14340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0400   59570   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0401   59570   14460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0402   59570   14520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0403   59570   14580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0404   59570   14640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0405   59570   14700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0406   59570   14760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0407   59570   14820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0408   59570   14880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0409   59570   14940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0410   59570   15000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0411   59570   15060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0412   59570   15120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0413   59570   15180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0414   59570   15240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0415   59570   15300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0416   59570   15360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0417   59570   15420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0418   59570   15480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0419   59570   15540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0420   59570   15600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0421   59570   15660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0422   59570   15720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0423   59570   15780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0424   59570   15840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0425   59570   15900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0426   59570   15960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0427   59570   16020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0428   59570   16080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0429   59570   16140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0430   59570   16200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0431   59570   16260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0432   59570   16320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0433   59570   16380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0434   59570   16440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
