:Data_list: 20211207_ace_swepam_1m.txt
:Created: 2021 Dec 08 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2021 12 07  0530   59555   19800    9    -9999.9    -9999.9    -1.00e+05
2021 12 07  0531   59555   19860    9    -9999.9    -9999.9    -1.00e+05
2021 12 07  0532   59555   19920    9    -9999.9    -9999.9    -1.00e+05
2021 12 07  0533   59555   19980    9    -9999.9    -9999.9    -1.00e+05
2021 12 07  0534   59555   20040    9    -9999.9    -9999.9    -1.00e+05
2021 12 07  0535   59555   20100    9    -9999.9    -9999.9    -1.00e+05
2021 12 07  0536   59555   20160    9    -9999.9    -9999.9    -1.00e+05
2021 12 07  0537   59555   20220    9    -9999.9    -9999.9    -1.00e+05
2021 12 07  0538   59555   20280    9    -9999.9    -9999.9    -1.00e+05
2021 12 07  0539   59555   20340    9    -9999.9    -9999.9    -1.00e+05
2021 12 07  0540   59555   20400    9    -9999.9    -9999.9    -1.00e+05
2021 12 07  0541   59555   20460    9    -9999.9    -9999.9    -1.00e+05
2021 12 07  0542   59555   20520    9    -9999.9    -9999.9    -1.00e+05
2021 12 07  0543   59555   20580    9    -9999.9    -9999.9    -1.00e+05
2021 12 07  0544   59555   20640    9    -9999.9    -9999.9    -1.00e+05
2021 12 07  0545   59555   20700    9    -9999.9    -9999.9    -1.00e+05
2021 12 07  0546   59555   20760    9    -9999.9    -9999.9    -1.00e+05
