:Data_list: 20211213_ace_mag_1m.txt
:Created: 2021 Dec 14 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2021 12 13  0145   59561    6300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0146   59561    6360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0147   59561    6420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0148   59561    6480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0149   59561    6540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0150   59561    6600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0151   59561    6660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0152   59561    6720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0153   59561    6780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0154   59561    6840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0155   59561    6900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0156   59561    6960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0157   59561    7020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0158   59561    7080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0159   59561    7140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0200   59561    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0201   59561    7260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0202   59561    7320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0203   59561    7380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0204   59561    7440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0205   59561    7500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0206   59561    7560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0207   59561    7620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0208   59561    7680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0209   59561    7740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0210   59561    7800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0211   59561    7860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0212   59561    7920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0213   59561    7980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0214   59561    8040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0215   59561    8100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0216   59561    8160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0217   59561    8220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0218   59561    8280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0219   59561    8340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0220   59561    8400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0221   59561    8460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0222   59561    8520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0223   59561    8580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0224   59561    8640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0225   59561    8700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0226   59561    8760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0227   59561    8820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0228   59561    8880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0229   59561    8940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0230   59561    9000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0231   59561    9060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0232   59561    9120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0233   59561    9180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0234   59561    9240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0235   59561    9300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0236   59561    9360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0237   59561    9420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0238   59561    9480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0239   59561    9540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0240   59561    9600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0241   59561    9660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0242   59561    9720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0243   59561    9780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0244   59561    9840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0245   59561    9900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0246   59561    9960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0247   59561   10020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0248   59561   10080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0249   59561   10140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0250   59561   10200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0251   59561   10260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0252   59561   10320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0253   59561   10380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0254   59561   10440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0255   59561   10500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0256   59561   10560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0257   59561   10620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0258   59561   10680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0259   59561   10740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0300   59561   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0301   59561   10860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0302   59561   10920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0303   59561   10980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0304   59561   11040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0305   59561   11100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0306   59561   11160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0307   59561   11220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0308   59561   11280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0309   59561   11340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0310   59561   11400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0311   59561   11460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0312   59561   11520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0313   59561   11580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0314   59561   11640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0315   59561   11700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0316   59561   11760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0317   59561   11820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0318   59561   11880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0319   59561   11940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0320   59561   12000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0321   59561   12060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0322   59561   12120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0323   59561   12180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0324   59561   12240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0325   59561   12300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0326   59561   12360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0327   59561   12420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0328   59561   12480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0329   59561   12540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0330   59561   12600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0331   59561   12660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0332   59561   12720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0333   59561   12780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0334   59561   12840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0335   59561   12900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0336   59561   12960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0337   59561   13020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0338   59561   13080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0339   59561   13140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0340   59561   13200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0341   59561   13260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0342   59561   13320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0343   59561   13380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0344   59561   13440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0345   59561   13500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0346   59561   13560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0347   59561   13620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0348   59561   13680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0349   59561   13740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0350   59561   13800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0351   59561   13860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0352   59561   13920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0353   59561   13980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0354   59561   14040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0355   59561   14100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0356   59561   14160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0357   59561   14220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0358   59561   14280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0359   59561   14340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0400   59561   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0401   59561   14460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0402   59561   14520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0403   59561   14580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0404   59561   14640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0405   59561   14700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0406   59561   14760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0407   59561   14820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0408   59561   14880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0409   59561   14940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0410   59561   15000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0411   59561   15060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0412   59561   15120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0413   59561   15180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0414   59561   15240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0415   59561   15300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0416   59561   15360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0417   59561   15420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0418   59561   15480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0419   59561   15540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0420   59561   15600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0421   59561   15660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0422   59561   15720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0423   59561   15780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0424   59561   15840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0425   59561   15900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0426   59561   15960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0427   59561   16020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0428   59561   16080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0429   59561   16140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0430   59561   16200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0431   59561   16260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0432   59561   16320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0433   59561   16380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0434   59561   16440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
