:Data_list: 20211223_ace_mag_1m.txt
:Created: 2021 Dec 24 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2021 12 23  0023   59571    1380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0024   59571    1440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0025   59571    1500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0026   59571    1560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0027   59571    1620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0028   59571    1680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0029   59571    1740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0030   59571    1800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0031   59571    1860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0032   59571    1920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0033   59571    1980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0034   59571    2040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0035   59571    2100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0036   59571    2160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0037   59571    2220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0038   59571    2280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0039   59571    2340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0040   59571    2400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0041   59571    2460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0042   59571    2520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0043   59571    2580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0044   59571    2640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0045   59571    2700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0046   59571    2760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0047   59571    2820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0048   59571    2880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0049   59571    2940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0050   59571    3000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0051   59571    3060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0052   59571    3120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0053   59571    3180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0054   59571    3240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0055   59571    3300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0056   59571    3360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0057   59571    3420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0058   59571    3480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0059   59571    3540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0100   59571    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0101   59571    3660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0102   59571    3720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0103   59571    3780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0104   59571    3840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0105   59571    3900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0106   59571    3960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0107   59571    4020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0108   59571    4080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0109   59571    4140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0110   59571    4200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0111   59571    4260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0112   59571    4320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0113   59571    4380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0114   59571    4440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0115   59571    4500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0116   59571    4560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0117   59571    4620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0118   59571    4680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0119   59571    4740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0120   59571    4800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0121   59571    4860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0122   59571    4920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0123   59571    4980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0124   59571    5040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0125   59571    5100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0126   59571    5160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0127   59571    5220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0128   59571    5280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0129   59571    5340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0130   59571    5400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0131   59571    5460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0132   59571    5520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0133   59571    5580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0134   59571    5640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0135   59571    5700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0136   59571    5760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0137   59571    5820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0138   59571    5880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0139   59571    5940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0140   59571    6000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0141   59571    6060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0142   59571    6120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0143   59571    6180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0144   59571    6240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0145   59571    6300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0146   59571    6360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0147   59571    6420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0148   59571    6480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0149   59571    6540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0150   59571    6600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0151   59571    6660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0152   59571    6720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0153   59571    6780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0154   59571    6840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0155   59571    6900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0156   59571    6960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0157   59571    7020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0158   59571    7080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0159   59571    7140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0200   59571    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0201   59571    7260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0202   59571    7320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0203   59571    7380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0204   59571    7440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0205   59571    7500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0206   59571    7560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0207   59571    7620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0208   59571    7680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0209   59571    7740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0210   59571    7800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0211   59571    7860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0212   59571    7920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0213   59571    7980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0214   59571    8040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0215   59571    8100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0216   59571    8160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0217   59571    8220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0218   59571    8280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0219   59571    8340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0220   59571    8400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0221   59571    8460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0222   59571    8520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0223   59571    8580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0224   59571    8640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0225   59571    8700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0226   59571    8760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0227   59571    8820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0228   59571    8880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0229   59571    8940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0230   59571    9000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0231   59571    9060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0232   59571    9120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0233   59571    9180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0234   59571    9240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0235   59571    9300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0236   59571    9360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0237   59571    9420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0238   59571    9480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0239   59571    9540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0240   59571    9600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0241   59571    9660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0242   59571    9720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0243   59571    9780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0244   59571    9840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0245   59571    9900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0246   59571    9960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0247   59571   10020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0248   59571   10080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0249   59571   10140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0250   59571   10200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0251   59571   10260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0252   59571   10320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0253   59571   10380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0254   59571   10440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0255   59571   10500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0256   59571   10560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0257   59571   10620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0258   59571   10680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0259   59571   10740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0300   59571   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0301   59571   10860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0302   59571   10920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0303   59571   10980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0304   59571   11040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0305   59571   11100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0306   59571   11160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0307   59571   11220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0308   59571   11280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0309   59571   11340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0310   59571   11400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0311   59571   11460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0312   59571   11520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0313   59571   11580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0314   59571   11640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0315   59571   11700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0316   59571   11760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0317   59571   11820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0318   59571   11880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0319   59571   11940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0320   59571   12000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0321   59571   12060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0322   59571   12120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0323   59571   12180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0324   59571   12240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0325   59571   12300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0326   59571   12360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0327   59571   12420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0328   59571   12480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0329   59571   12540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0330   59571   12600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0331   59571   12660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0332   59571   12720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0333   59571   12780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0334   59571   12840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0335   59571   12900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0336   59571   12960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0337   59571   13020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0338   59571   13080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0339   59571   13140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0340   59571   13200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0341   59571   13260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0342   59571   13320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0343   59571   13380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0344   59571   13440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0345   59571   13500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0346   59571   13560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0347   59571   13620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0348   59571   13680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0349   59571   13740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0350   59571   13800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0351   59571   13860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0352   59571   13920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0353   59571   13980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0354   59571   14040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0355   59571   14100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0356   59571   14160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0357   59571   14220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0358   59571   14280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0359   59571   14340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0400   59571   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0401   59571   14460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0402   59571   14520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0403   59571   14580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0404   59571   14640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0405   59571   14700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0406   59571   14760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0407   59571   14820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0408   59571   14880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0409   59571   14940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0410   59571   15000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0411   59571   15060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0412   59571   15120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0413   59571   15180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0414   59571   15240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0415   59571   15300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0416   59571   15360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0417   59571   15420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0418   59571   15480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0419   59571   15540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0420   59571   15600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0421   59571   15660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0422   59571   15720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0423   59571   15780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0424   59571   15840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0425   59571   15900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0426   59571   15960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0427   59571   16020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0428   59571   16080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0429   59571   16140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0430   59571   16200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0431   59571   16260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0432   59571   16320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0433   59571   16380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0434   59571   16440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
