:Data_list: 20211220_ace_mag_1m.txt
:Created: 2021 Dec 21 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2021 12 20  0051   59568    3060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0052   59568    3120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0053   59568    3180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0054   59568    3240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0055   59568    3300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0056   59568    3360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0057   59568    3420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0058   59568    3480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0059   59568    3540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0100   59568    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0101   59568    3660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0102   59568    3720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0103   59568    3780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0104   59568    3840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0105   59568    3900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0106   59568    3960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0107   59568    4020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0108   59568    4080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0109   59568    4140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0110   59568    4200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0111   59568    4260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0112   59568    4320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0113   59568    4380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0114   59568    4440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0115   59568    4500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0116   59568    4560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0117   59568    4620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0118   59568    4680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0119   59568    4740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0120   59568    4800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0121   59568    4860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0122   59568    4920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0123   59568    4980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0124   59568    5040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0125   59568    5100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0126   59568    5160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0127   59568    5220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0128   59568    5280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0129   59568    5340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0130   59568    5400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0131   59568    5460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0132   59568    5520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0133   59568    5580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0134   59568    5640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0135   59568    5700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0136   59568    5760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0137   59568    5820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0138   59568    5880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0139   59568    5940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0140   59568    6000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0141   59568    6060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0142   59568    6120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0143   59568    6180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0144   59568    6240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0145   59568    6300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0146   59568    6360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0147   59568    6420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0148   59568    6480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0149   59568    6540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0150   59568    6600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0151   59568    6660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0152   59568    6720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0153   59568    6780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0154   59568    6840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0155   59568    6900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0156   59568    6960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0157   59568    7020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0158   59568    7080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0159   59568    7140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0200   59568    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0201   59568    7260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0202   59568    7320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0203   59568    7380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0204   59568    7440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0205   59568    7500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0206   59568    7560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0207   59568    7620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0208   59568    7680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0209   59568    7740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0210   59568    7800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0211   59568    7860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0212   59568    7920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0213   59568    7980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0214   59568    8040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0215   59568    8100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0216   59568    8160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0217   59568    8220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0218   59568    8280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0219   59568    8340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0220   59568    8400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0221   59568    8460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0222   59568    8520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0223   59568    8580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0224   59568    8640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0225   59568    8700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0226   59568    8760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0227   59568    8820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0228   59568    8880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0229   59568    8940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0230   59568    9000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0231   59568    9060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0232   59568    9120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0233   59568    9180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0234   59568    9240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0235   59568    9300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0236   59568    9360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0237   59568    9420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0238   59568    9480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0239   59568    9540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0240   59568    9600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0241   59568    9660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0242   59568    9720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0243   59568    9780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0244   59568    9840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0245   59568    9900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0246   59568    9960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0247   59568   10020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0248   59568   10080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0249   59568   10140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0250   59568   10200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0251   59568   10260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0252   59568   10320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0253   59568   10380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0254   59568   10440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0255   59568   10500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0256   59568   10560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0257   59568   10620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0258   59568   10680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0259   59568   10740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0300   59568   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0301   59568   10860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0302   59568   10920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0303   59568   10980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0304   59568   11040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0305   59568   11100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0306   59568   11160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0307   59568   11220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0308   59568   11280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0309   59568   11340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0310   59568   11400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0311   59568   11460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0312   59568   11520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0313   59568   11580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0314   59568   11640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0315   59568   11700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0316   59568   11760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0317   59568   11820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0318   59568   11880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0319   59568   11940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0320   59568   12000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0321   59568   12060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0322   59568   12120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0323   59568   12180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0324   59568   12240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0325   59568   12300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0326   59568   12360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0327   59568   12420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0328   59568   12480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0329   59568   12540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0330   59568   12600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0331   59568   12660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0332   59568   12720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0333   59568   12780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0334   59568   12840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0335   59568   12900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0336   59568   12960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0337   59568   13020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0338   59568   13080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0339   59568   13140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0340   59568   13200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0341   59568   13260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0342   59568   13320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0343   59568   13380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0344   59568   13440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0345   59568   13500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0346   59568   13560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0347   59568   13620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0348   59568   13680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0349   59568   13740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0350   59568   13800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0351   59568   13860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0352   59568   13920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0353   59568   13980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0354   59568   14040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0355   59568   14100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0356   59568   14160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0357   59568   14220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0358   59568   14280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0359   59568   14340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0400   59568   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0401   59568   14460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0402   59568   14520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0403   59568   14580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0404   59568   14640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0405   59568   14700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0406   59568   14760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0407   59568   14820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0408   59568   14880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0409   59568   14940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0410   59568   15000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0411   59568   15060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0412   59568   15120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0413   59568   15180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0414   59568   15240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0415   59568   15300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0416   59568   15360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0417   59568   15420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0418   59568   15480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0419   59568   15540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0420   59568   15600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0421   59568   15660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0422   59568   15720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0423   59568   15780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0424   59568   15840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0425   59568   15900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0426   59568   15960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0427   59568   16020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0428   59568   16080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0429   59568   16140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0430   59568   16200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0431   59568   16260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0432   59568   16320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0433   59568   16380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0434   59568   16440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
